"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.10962844126751e-09,0.313115024912168,0.264,0.211,5.28546309675162e-05,"29","Mcee"
3.59456153214936e-09,0.386524608302734,0.544,0.52,9.005814462647e-05,"29","Hp1bp3"
4.15306370376589e-09,0.604432162902903,0.353,0.315,0.000104050858034151,"29","Brd8"
6.50700412198522e-09,0.599408350102058,0.349,0.312,0.000163026481272218,"29","Gls"
7.46005458775987e-09,0.369848034409766,0.253,0.203,0.000186904207641736,"29","Gclc"
1.60548522589777e-08,1.38685536643451,0.334,0.346,0.000402238268496428,"29","Pmepa1"
1.8709721710946e-08,0.525352091500096,0.352,0.313,0.00046875336774604,"29","Sptan1"
2.41648717412768e-08,0.742359260208482,0.394,0.373,0.00060542669660595,"29","Apc"
2.52298345745182e-08,0.489686556269136,0.267,0.222,0.000632108275429978,"29","Hibadh"
2.53561100743957e-08,0.282559700491347,0.814,0.804,0.00063527198180391,"29","Srsf3"
2.90248527443811e-08,0.55339726162048,0.3,0.261,0.000727188660657724,"29","Tab2"
6.31190545173353e-08,0.654704401791832,0.263,0.225,0.00158138479187732,"29","Ncoa7"
1.11464183203963e-07,0.957130523600511,0.37,0.361,0.0027926236459921,"29","Glul"
1.46493569067575e-07,0.584786055502083,0.278,0.24,0.00367024987941902,"29","Mapk3"
1.50803814048167e-07,0.368970903316775,0.282,0.233,0.00377823875716278,"29","Clec2d"
1.60309294958059e-07,0.407675884552611,0.456,0.437,0.00401638907587922,"29","Mtch1"
2.15773685413409e-07,0.499044729619585,0.341,0.305,0.00540599391434754,"29","Enah"
2.62817146165454e-07,0.356970307934719,0.559,0.554,0.00658462078002928,"29","Pabpn1"
2.6703259341469e-07,0.323462316615754,0.5,0.466,0.00669023459541165,"29","Arhgap5"
2.7422863061585e-07,0.516577639508178,0.297,0.26,0.00687052411144951,"29","Hdac1"
3.01509217248822e-07,0.43150838228209,0.295,0.252,0.00755401192895198,"29","Tmed3"
3.49272576110707e-07,0.420707805325071,0.451,0.429,0.00875067512187766,"29","Pcm1"
4.12437131377593e-07,0.461205111435408,0.35,0.316,0.0103331998895342,"29","Atraid"
4.18189380280701e-07,0.413569104745128,0.435,0.416,0.0104773167335527,"29","Anapc13"
6.27707974380802e-07,0.319521426409119,0.484,0.45,0.0157265955901366,"29","Kif1b"
8.76566005978091e-07,0.589253083277541,0.322,0.283,0.0219614847137751,"29","Socs3"
1.10363057260855e-06,0.464349316601465,0.252,0.213,0.0276503603661346,"29","Gnaq"
1.24253384275161e-06,0.318161453404032,0.632,0.634,0.0311304428962989,"29","1810037I17Rik"
1.58460320727166e-06,0.353578764120722,0.373,0.344,0.0397006487549843,"29","Sqstm1"
2.76821828556991e-06,0.30441824981077,0.345,0.309,0.0693549409266685,"29","Tut4"
3.09104149889522e-06,0.325327399445696,0.314,0.275,0.0774429537133209,"29","Oxct1"
3.86418623385718e-06,0.483800714586501,0.27,0.235,0.0968133219030577,"29","Ccdc186"
3.91113969744549e-06,0.461615556190243,0.294,0.261,0.0979896939797992,"29","Hsd17b10"
4.65082844254695e-06,0.280061114043052,0.601,0.573,0.116521855799571,"29","Eif4a2"
4.93221091296001e-06,0.271441398034648,0.29,0.248,0.1235716122133,"29","Acadm"
5.1085735978111e-06,0.448814079920211,0.262,0.225,0.127990202919559,"29","Mlec"
5.16248261932826e-06,0.354304205585201,0.337,0.301,0.12934083954465,"29","Fuca1"
7.17491752513316e-06,0.489476561133273,0.3,0.268,0.179760383674686,"29","Anapc11"
8.46735122589041e-06,0.452902646511334,0.375,0.351,0.212141017613458,"29","Nisch"
1.25854151364685e-05,0.448662017157146,0.391,0.377,0.315314990829083,"29","Lmo4"
1.29358810066196e-05,0.428668354036302,0.476,0.471,0.324095562739847,"29","Golgb1"
1.88560725063973e-05,0.433586894566634,0.298,0.266,0.472420040575278,"29","Stat3"
2.00188606581097e-05,0.489741255975139,0.33,0.308,0.501552534928279,"29","Dcaf8"
2.71921483616722e-05,0.448282637450196,0.36,0.34,0.681272085053336,"29","Glg1"
3.05029496927325e-05,0.381177951146187,0.465,0.467,0.764220901601721,"29","Bptf"
3.22228381548422e-05,0.390991335614741,0.215,0.271,0.807310987131416,"29","Rasal2"
3.28720780502446e-05,0.329436655348,0.639,0.648,0.823577043470827,"29","Luc7l2"
3.65210556693254e-05,0.307305998763697,0.594,0.605,0.914998528739278,"29","Mtdh"
4.22253661845327e-05,0.421109393366909,0.365,0.34,1,"29","Hspa4l"
4.38413709517034e-05,0.505152044251553,0.282,0.253,1,"29","mt-Nd6"
4.60462136318398e-05,0.360764815757397,0.358,0.329,1,"29","Mxd4"
4.85756676843054e-05,0.517340973941363,0.287,0.265,1,"29","Mast4"
5.1534473694465e-05,0.400951712248858,0.334,0.31,1,"29","Cldn3"
5.46628911229248e-05,0.475794986356338,0.287,0.26,1,"29","Gpcpd1"
5.6566238164084e-05,0.449986373363189,0.254,0.223,1,"29","Lrp6"
6.60942155705246e-05,0.488929795781133,0.252,0.223,1,"29","Tsix"
6.76682619040881e-05,0.412152384200158,0.344,0.326,1,"29","Ergic3"
7.56256682196316e-05,0.524797614465097,0.326,0.307,1,"29","Srek1"
8.21352852470265e-05,0.251448532552014,0.754,0.76,1,"29","Csnk1a1"
9.23484466668986e-05,0.41661456313051,0.313,0.29,1,"29","Pnpla8"
9.94955702220751e-05,0.302017458371202,0.641,0.64,1,"29","Prpf4b"
0.000127638596627395,0.25196093488129,0.432,0.412,1,"29","Pdia6"
0.000145787855315892,0.33410161569048,0.523,0.534,1,"29","Scand1"
0.000177277641007993,0.420312162038321,0.327,0.307,1,"29","Pja2"
0.00017985424307438,0.365476220710891,0.35,0.328,1,"29","Tbrg1"
0.0001809168012211,0.403634633968376,0.403,0.395,1,"29","Rbm5"
0.000186385850150543,0.402705821816232,0.293,0.265,1,"29","Tacc1"
0.000232889694927664,0.380424734105988,0.432,0.43,1,"29","Mier1"
0.000232944665376189,0.274919457102885,0.346,0.32,1,"29","Actn4"
0.000240606459795914,0.379661111343077,0.454,0.453,1,"29","Zmiz1"
0.000260810472571065,0.407465695152237,0.331,0.314,1,"29","Snhg8"
0.000290685978469536,0.311583433648975,0.477,0.475,1,"29","Cirbp"
0.000309422721493531,0.376257303153544,0.306,0.281,1,"29","Mprip"
0.000312848854916247,0.44026804186312,0.42,0.422,1,"29","Rbbp6"
0.000380890383424749,0.284127159032779,0.251,0.221,1,"29","Cpne3"
0.000394682375417731,0.445947155543037,0.295,0.276,1,"29","Anapc5"
0.000419699225551079,0.295658595647989,0.532,0.553,1,"29","Swi5"
0.000461966996977275,0.273336357148613,0.356,0.333,1,"29","Txnip"
0.000495115000711374,0.399049188709859,0.291,0.267,1,"29","Cltb"
0.000517993731471853,0.367899942914688,0.29,0.268,1,"29","Sptssa"
0.000610671685923214,0.337145954338838,0.46,0.459,1,"29","Senp6"
0.000688787659602967,0.399006388171408,0.271,0.248,1,"29","Eea1"
0.000714915840330117,0.448832224513225,0.293,0.272,1,"29","Cap1"
0.000718801512691162,0.276174165858414,0.265,0.236,1,"29","Tob2"
0.000725043924040124,0.434005635039226,0.306,0.288,1,"29","BC005561"
0.000873590996822699,0.578008108273096,0.257,0.236,1,"29","H1f0"
0.000908327188169532,0.326287608794844,0.366,0.352,1,"29","Pcmtd1"
0.00100097058765673,0.253520352605784,0.278,0.251,1,"29","Lrrfip1"
0.00107540450123546,0.281600956906953,0.302,0.279,1,"29","Lman1"
0.00111902523045961,0.273805296589212,0.383,0.372,1,"29","Zfp644"
0.00143763038254552,0.299838053928257,0.441,0.435,1,"29","Ctnnb1"
0.0016310871498286,0.37577089238605,0.426,0.435,1,"29","Snw1"
0.00164416089716297,0.280766979858641,0.306,0.284,1,"29","Reep3"
0.00170542268558426,0.328579836877941,0.433,0.434,1,"29","Sdf4"
0.00183669544510362,0.654211783984406,0.263,0.25,1,"29","Nipa2"
0.00202662131743827,0.387766657263777,0.43,0.442,1,"29","Brd2"
0.00211525255222984,0.39112249110786,0.348,0.343,1,"29","R3hdm2"
0.00238337415562133,0.488648596084134,0.347,0.341,1,"29","Phf20l1"
0.00249034625729063,0.368742648665536,0.27,0.251,1,"29","Nbeal1"
0.00263515724866412,0.334041254073949,0.303,0.285,1,"29","Crebrf"
0.00306057909881112,0.367779115242091,0.348,0.355,1,"29","Timp2"
0.00337188095062193,0.311505169180058,0.323,0.308,1,"29","Tmco1"
0.00346314742767154,0.337578244866289,0.263,0.242,1,"29","Eif3j1"
0.00407627032759111,0.348867109368811,0.392,0.389,1,"29","Ogt"
0.00407824679050689,0.263262635337161,0.428,0.421,1,"29","Drap1"
0.00416109902732534,0.431154634179113,0.317,0.307,1,"29","Cdk12"
0.00430976706780038,0.383926410601446,0.251,0.234,1,"29","Rere"
0.00547005902690056,0.431784782605538,0.356,0.355,1,"29","Ttc14"
0.00614922071731606,0.348390118159914,0.503,0.529,1,"29","Canx"
0.00721805193614389,0.325066847247144,0.466,0.476,1,"29","Luc7l3"
0.00733567796922898,0.339745268684908,0.33,0.319,1,"29","Suco"
0.0077914839650186,0.375992876849312,0.407,0.415,1,"29","Nsd1"
0.00793148200804186,0.743395918854344,0.203,0.258,1,"29","Slc4a4"
0.00807065717142503,0.359941928522408,0.374,0.375,1,"29","Sdha"
0.00839393558790712,0.329759233440159,0.396,0.4,1,"29","Ppp2ca"
0.00941333309214987,0.281052179876558,0.372,0.366,1,"29","Rbbp4"
0,6.56909545681886,0.998,0.024,0,"30","Wfdc21"
0,8.55565887452926,0.974,0.018,0,"30","Camp"
0,7.85832214010107,0.974,0.023,0,"30","Ngp"
0,5.92685250560857,1,0.068,0,"30","S100a8"
0,5.75757416526934,1,0.071,0,"30","S100a9"
0,7.24459867236816,0.958,0.03,0,"30","Chil3"
0,6.72359362321146,0.961,0.054,0,"30","Lcn2"
0,2.73967498368252,0.981,0.079,0,"30","Ly6c2"
0,4.21168393027097,0.996,0.095,0,"30","Hp"
0,5.58528530450225,0.91,0.025,0,"30","Trem3"
0,2.65783932250021,0.997,0.121,0,"30","Pglyrp1"
0,6.05517198084173,0.896,0.022,0,"30","Cd177"
0,4.89694499289291,0.948,0.078,0,"30","Serpinb1a"
0,7.71746777163814,0.874,0.007,0,"30","Cebpe"
0,4.19882093476512,0.943,0.093,0,"30","Syne1"
0,4.8407897762376,0.905,0.075,0,"30","Adpgk"
0,4.1327347619599,0.887,0.057,0,"30","Mcemp1"
0,3.61265276979483,0.927,0.099,0,"30","Itgam"
0,2.52090677199264,0.981,0.156,0,"30","Alox5ap"
0,5.08307668198646,0.854,0.033,0,"30","Ltb4r1"
0,3.48656235038948,0.905,0.088,0,"30","Ltf"
0,3.28726075948835,0.934,0.118,0,"30","Ncf1"
0,5.17803653064264,0.877,0.061,0,"30","Ifitm6"
0,3.93322401105955,0.884,0.07,0,"30","Clec4a2"
0,3.71524100819004,0.97,0.159,0,"30","Cybb"
0,4.36539453971889,0.867,0.058,0,"30","C3"
0,3.97399821684752,0.87,0.064,0,"30","Pygl"
0,4.0623329899801,0.914,0.128,0,"30","Lta4h"
0,2.81856374326374,0.989,0.203,0,"30","Rac2"
0,4.13431123751965,0.816,0.03,0,"30","Lrg1"
0,3.82305245051297,0.899,0.116,0,"30","Ckap4"
0,3.58765705922937,0.879,0.099,0,"30","Ncf4"
0,2.78884220046151,0.965,0.186,0,"30","Gmfg"
0,2.57932844958705,0.977,0.202,0,"30","Lyz2"
0,1.24247397866517,0.995,0.221,0,"30","Tyrobp"
0,1.35634103427574,0.98,0.217,0,"30","Fcer1g"
0,3.05114653438982,0.801,0.048,0,"30","Slpi"
0,4.11590276575156,0.99,0.244,0,"30","Anxa1"
0,5.57876212136365,0.769,0.027,0,"30","F630028O10Rik"
0,3.44926424055876,0.83,0.095,0,"30","Clec12a"
0,3.53394862774108,0.813,0.078,0,"30","Igsf6"
0,6.72800745644982,0.742,0.007,0,"30","Itgb2l"
0,1.82309690351622,0.986,0.252,0,"30","Coro1a"
0,2.07403522884261,0.929,0.202,0,"30","Msrb1"
0,3.33150607813578,0.813,0.086,0,"30","G0s2"
0,2.7462729836132,0.88,0.156,0,"30","Rflnb"
0,5.09149900289453,0.74,0.03,0,"30","Mgst2"
0,3.65236290711101,0.999,0.305,0,"30","Arhgdib"
0,2.40788475859135,0.897,0.208,0,"30","Flna"
0,9.93105154273007,0.68,0.003,0,"30","Fcnb"
0,3.06381549347679,0.889,0.213,0,"30","Cpne3"
0,1.21004716723726,0.989,0.313,0,"30","Cd52"
0,1.85118931084615,0.961,0.288,0,"30","Lcp1"
0,1.80623950195496,0.831,0.158,0,"30","Spi1"
0,2.63394768577956,0.795,0.123,0,"30","Itgb2"
0,3.56353076455462,0.742,0.073,0,"30","Glrx"
0,2.37656301414333,0.999,0.333,0,"30","Cyba"
0,3.23270975153548,0.74,0.079,0,"30","Plaur"
0,3.71480166840739,0.693,0.034,0,"30","Chil1"
0,6.2062140821426,0.668,0.01,0,"30","Ly6g"
0,1.56468811458784,0.842,0.184,0,"30","Cd24a"
0,1.77333629782292,0.874,0.22,0,"30","Emp3"
0,2.48785227528838,0.909,0.255,0,"30","Gsr"
0,2.7548318463635,0.777,0.126,0,"30","Gpsm3"
0,2.51757430964713,0.736,0.089,0,"30","Hcst"
0,2.59856405957287,0.982,0.347,0,"30","Tkt"
0,2.23618905200845,0.768,0.138,0,"30","Ncf2"
0,2.60149399818227,0.673,0.046,0,"30","AA467197"
0,3.6787478987528,0.687,0.064,0,"30","Dgat1"
0,1.31026980648798,0.842,0.223,0,"30","Mgst1"
0,2.12167484346115,0.809,0.192,0,"30","Cnn2"
0,2.67128755571226,0.721,0.108,0,"30","Plbd1"
0,3.46761295379826,0.698,0.086,0,"30","Pnkp"
0,2.30611884496593,0.763,0.155,0,"30","Anxa3"
0,2.36668420527278,0.754,0.147,0,"30","Ptpre"
0,1.43527942988509,0.954,0.352,0,"30","Aldh2"
0,0.400823358131441,0.882,0.284,0,"30","Vim"
0,4.44808043613717,0.619,0.027,0,"30","Hsd11b1"
0,2.31833888322728,0.706,0.114,0,"30","Samsn1"
0,2.23784551152097,0.749,0.16,0,"30","Mxd1"
0,3.43918250649068,0.921,0.334,0,"30","Hmgn2"
0,1.28253393518795,0.913,0.327,0,"30","Cd63"
0,2.7118203580156,0.684,0.1,0,"30","Sp140"
0,1.18166608782315,0.612,0.031,0,"30","Retnlg"
0,1.80334796582467,0.937,0.361,0,"30","Ostf1"
0,2.40185481104171,0.749,0.177,0,"30","Lbr"
0,3.80509982388061,0.649,0.079,0,"30","St3gal5"
0,2.40675749373465,0.737,0.168,0,"30","Arrb2"
0,2.4034134971597,0.738,0.171,0,"30","Ccnd3"
0,2.12349955454592,0.721,0.158,0,"30","Gda"
0,3.01037438367282,0.67,0.109,0,"30","Gadd45a"
0,2.40605475028672,0.668,0.109,0,"30","Vsir"
0,1.34188176763695,0.973,0.416,0,"30","Arpc1b"
0,1.57988075758747,0.806,0.251,0,"30","Fam49b"
0,2.40473161564711,0.7,0.147,0,"30","Ogfrl1"
0,1.13879588896121,0.789,0.237,0,"30","Cebpd"
0,2.13263176723009,0.717,0.165,0,"30","Hdc"
0,3.87739284016235,0.596,0.044,0,"30","Nhsl2"
0,1.90510419989954,0.817,0.266,0,"30","Vasp"
0,0.569627287761216,0.806,0.256,0,"30","Ptprc"
0,3.88485266036537,0.603,0.053,0,"30","Agpat2"
0,2.85995500860015,0.66,0.114,0,"30","Thbs1"
0,3.00467820655615,0.629,0.087,0,"30","Sun2"
0,1.07763343743413,0.684,0.146,0,"30","Lst1"
0,1.67349158511858,0.837,0.299,0,"30","Cdk2ap2"
0,1.69744868954686,0.743,0.208,0,"30","Limd2"
0,3.01935336556,0.643,0.108,0,"30","Ero1l"
0,1.72167809868902,0.796,0.263,0,"30","Abracl"
0,1.41151738829993,0.722,0.191,0,"30","Slfn2"
0,2.19949650395126,0.656,0.126,0,"30","Fermt3"
0,2.54985994098113,0.615,0.086,0,"30","Nfam1"
0,2.98678070384273,0.649,0.121,0,"30","Ap3s1"
0,1.91378622326914,0.69,0.167,0,"30","Baz1a"
0,2.85311082149986,0.618,0.099,0,"30","Ethe1"
0,1.01752651942205,0.861,0.347,0,"30","Ldha"
0,1.97879026420778,0.676,0.162,0,"30","Rhog"
0,3.33916889606197,0.574,0.06,0,"30","Msra"
0,3.46192857976926,0.574,0.06,0,"30","Mapk13"
0,1.23313024423826,0.985,0.473,0,"30","Gnai2"
0,1.28131465902067,0.851,0.34,0,"30","Cotl1"
0,8.78331463390331,0.512,0.002,0,"30","Orm1"
0,1.7827833894509,0.635,0.127,0,"30","Cd44"
0,1.78838944997857,0.998,0.49,0,"30","S100a11"
0,5.58450010003715,0.519,0.011,0,"30","B230208H11Rik"
0,3.08539434130814,0.601,0.098,0,"30","Abhd5"
0,1.85464801331154,0.705,0.203,0,"30","Ppp2r5a"
0,1.8249782524599,0.742,0.243,0,"30","Pgd"
0,2.13731943213587,0.756,0.259,0,"30","Aprt"
0,2.31306210159026,0.577,0.082,0,"30","Lilr4b"
0,3.97104284368791,0.531,0.04,0,"30","Mki67"
0,2.03946052439605,0.682,0.191,0,"30","Lims1"
0,0.784642064511416,0.719,0.229,0,"30","Lgals3"
0,1.43085763538019,0.921,0.432,0,"30","Arpc5"
0,1.94581477135176,0.667,0.178,0,"30","Golim4"
0,1.84801718061965,0.882,0.394,0,"30","Lamtor4"
0,1.288856131187,0.925,0.438,0,"30","Tln1"
0,2.84146968120593,0.616,0.131,0,"30","Cks2"
0,0.953219076169505,0.87,0.386,0,"30","Tspo"
0,2.75764248147942,0.548,0.065,0,"30","Ceacam1"
0,1.40671944766507,0.957,0.477,0,"30","Gpx1"
0,2.66384278944665,0.656,0.177,0,"30","Tuba4a"
0,1.79919163936949,0.712,0.235,0,"30","Fam107b"
0,1.85045010753069,0.628,0.152,0,"30","Lmnb1"
0,4.39502456669613,0.497,0.022,0,"30","Hk3"
0,2.90677593421227,0.57,0.096,0,"30","Gca"
0,1.88034759770357,0.79,0.318,0,"30","Dhrs7"
0,0.695705040258426,0.678,0.207,0,"30","Lsp1"
0,1.44879123650821,0.824,0.354,0,"30","Tsc22d4"
0,4.83508339657248,0.482,0.015,0,"30","Inhba"
0,1.54745862924697,0.851,0.386,0,"30","Sri"
0,3.35874036534458,0.499,0.036,0,"30","Mmp9"
0,3.15620908356169,0.505,0.042,0,"30","Clec5a"
0,0.997331632462984,0.624,0.162,0,"30","Plac8"
0,2.37812690314358,0.582,0.123,0,"30","Plp2"
0,1.52918861085373,0.583,0.125,0,"30","Lilrb4a"
0,1.272314855598,0.647,0.192,0,"30","Ptpn6"
0,2.53865100103437,0.528,0.074,0,"30","Rasgrp2"
0,2.62812887209131,0.51,0.057,0,"30","Pilra"
0,2.58685604555029,0.553,0.102,0,"30","Plscr1"
0,2.46791589789666,0.534,0.084,0,"30","Pirb"
0,3.06161131067496,0.511,0.063,0,"30","Cpne2"
0,1.35179977007403,0.894,0.448,0,"30","Myh9"
0,2.36484513453495,0.527,0.084,0,"30","Rcsd1"
0,5.2536541626282,0.451,0.008,0,"30","Mrgpra2b"
0,1.32918474672912,0.727,0.284,0,"30","Pgk1"
0,4.38954896434988,0.46,0.02,0,"30","Fpr2"
0,1.31666711830453,0.957,0.517,0,"30","Actr3"
0,3.27553207895624,0.492,0.054,0,"30","Ppm1m"
0,3.61895429887462,0.474,0.037,0,"30","Top2a"
0,2.13151179011854,0.58,0.143,0,"30","Vcl"
0,3.68077029330167,0.464,0.028,0,"30","Pclaf"
0,2.20995733391173,0.577,0.141,0,"30","Acsl1"
0,2.5170664098102,0.528,0.094,0,"30","Cklf"
0,1.86658250176458,0.686,0.253,0,"30","Rnaseh2c"
0,1.59355611663359,0.6,0.167,0,"30","Grk2"
0,2.41397416184756,0.511,0.079,0,"30","Myo1f"
0,2.44583877335076,0.56,0.129,0,"30","Tfdp1"
0,1.72093027317618,0.544,0.115,0,"30","Sept1"
0,2.67918949329765,0.47,0.041,0,"30","Abca13"
0,1.43630844875714,0.577,0.149,0,"30","Apbb1ip"
0,3.26548525720266,0.481,0.055,0,"30","Ly75"
0,2.08964238226984,0.528,0.103,0,"30","Fam111a"
0,1.74259295968147,0.621,0.198,0,"30","Actn1"
0,1.47899958566377,0.569,0.146,0,"30","Hcls1"
0,2.2274114964882,0.518,0.099,0,"30","Rgcc"
0,2.07532980429773,0.578,0.159,0,"30","G6pdx"
0,1.18063574628888,0.914,0.496,0,"30","Tpm3"
0,1.82667125905729,0.7,0.282,0,"30","Degs1"
0,4.78502693577589,0.429,0.011,0,"30","Padi4"
0,3.88224358202763,0.448,0.033,0,"30","Cdca8"
0,3.84484281572326,0.441,0.026,0,"30","Birc5"
0,2.25290246404214,0.518,0.104,0,"30","Grk6"
0,1.83474749826748,0.509,0.096,0,"30","Hck"
0,1.91535121569135,0.529,0.116,0,"30","Vamp5"
0,7.27876712239695,0.414,0.002,0,"30","Ms4a3"
0,1.32541632224597,0.93,0.52,0,"30","Gpi1"
0,2.4756453895276,0.471,0.061,0,"30","Cd33"
0,2.8040022861297,0.48,0.071,0,"30","Sqor"
0,1.54062283935971,0.556,0.149,0,"30","Zyx"
0,2.22146986073181,0.572,0.165,0,"30","Tmx4"
0,1.30047016857889,0.791,0.385,0,"30","Rab5if"
0,0.333414924404714,0.551,0.146,0,"30","Stap1"
0,2.39759158785437,0.476,0.071,0,"30","AB124611"
0,3.43469307557733,0.436,0.032,0,"30","Slc2a3"
0,3.78955332488307,0.431,0.027,0,"30","Rgs18"
0,2.22194648658702,0.49,0.089,0,"30","Was"
0,3.05174926751471,0.444,0.046,0,"30","Glipr2"
0,1.99259563199817,0.529,0.131,0,"30","Twf2"
0,3.6944653087939,0.419,0.022,0,"30","Alox5"
0,1.49935794607171,0.533,0.137,0,"30","Arhgap30"
0,2.27764000892746,0.492,0.097,0,"30","Rps6ka1"
0,1.9901729095359,0.493,0.098,0,"30","Ikzf1"
0,3.82034797862359,0.424,0.029,0,"30","Ccdc125"
0,2.51849415719431,0.459,0.065,0,"30","Lbp"
0,1.63231417041235,0.616,0.222,0,"30","Ak2"
0,2.27873418628457,0.506,0.112,0,"30","Ncoa4"
0,1.8343154742155,0.607,0.215,0,"30","Mettl9"
0,5.13246621928635,0.401,0.009,0,"30","Rab44"
0,2.50680461535058,0.566,0.176,0,"30","Smc4"
0,1.54777257860948,0.566,0.176,0,"30","Trib1"
0,2.77662951910949,0.431,0.043,0,"30","C5ar1"
0,1.42460732433635,0.993,0.606,0,"30","Sh3bgrl3"
0,2.19900513784097,0.487,0.1,0,"30","Xdh"
0,1.81828387277304,0.578,0.191,0,"30","Cyb5r4"
0,2.73719353997934,0.433,0.048,0,"30","Pde2a"
0,1.30417818379101,0.491,0.108,0,"30","Fcgr3"
0,1.80567282432291,0.489,0.107,0,"30","Csf2ra"
0,2.97127336765878,0.469,0.091,0,"30","Smc2"
0,3.71958555990567,0.399,0.022,0,"30","F5"
0,3.14486478540293,0.429,0.052,0,"30","Slc25a24"
0,4.28112737681316,0.417,0.04,0,"30","Hist1h2ap"
0,1.83102830463883,0.567,0.19,0,"30","Cdkn2d"
0,0.798283292784588,0.509,0.133,0,"30","Cd37"
0,6.32910156336516,0.381,0.005,0,"30","1700020L24Rik"
0,2.76129131521616,0.423,0.048,0,"30","Rinl"
0,1.03232560653185,0.522,0.147,0,"30","Ets1"
0,1.87870382458132,0.482,0.108,0,"30","Tm6sf1"
0,3.6048897578736,0.401,0.028,0,"30","Pilrb2"
0,2.93569629777603,0.427,0.054,0,"30","Adssl1"
0,2.52059805316196,0.438,0.067,0,"30","Fes"
0,1.95331447553276,0.509,0.139,0,"30","Rasa2"
0,3.88465810815586,0.391,0.023,0,"30","Cdk1"
0,4.24304770645484,0.383,0.017,0,"30","Nfe2"
0,1.65322214801226,0.512,0.146,0,"30","Svil"
0,2.60259405840025,0.431,0.066,0,"30","Rgs19"
0,1.47208855044254,0.44,0.076,0,"30","Sell"
0,2.8331896370382,0.415,0.052,0,"30","Apobr"
0,2.47640303057434,0.426,0.063,0,"30","Pstpip1"
0,4.87659758366308,0.374,0.011,0,"30","Pram1"
0,1.70559339775424,0.534,0.172,0,"30","Lasp1"
0,2.11527877246779,0.401,0.039,0,"30","Trem1"
0,4.28245780592012,0.376,0.015,0,"30","Mmp25"
0,4.01437625373889,0.38,0.021,0,"30","Nusap1"
0,1.38951676456992,0.43,0.071,0,"30","Lrmp"
0,5.09727159290639,0.368,0.009,0,"30","Adgrg3"
0,2.78833067734402,0.999,0.64,0,"30","Prdx5"
0,2.23451455807272,0.405,0.049,0,"30","Clec4e"
0,3.65375083538263,0.383,0.027,0,"30","Tpx2"
0,3.8743413626803,0.38,0.024,0,"30","Ube2c"
0,3.44042609077836,0.39,0.034,0,"30","Hist1h1b"
0,3.19622706475264,0.393,0.039,0,"30","Rab27a"
0,4.82853353073411,0.362,0.009,0,"30","Ffar2"
0,2.33175835888864,0.41,0.058,0,"30","Fmo5"
0,3.75270792659538,0.374,0.024,0,"30","Cdca3"
0,1.39125423856883,0.459,0.11,0,"30","Napsa"
0,1.59640610233018,0.472,0.123,0,"30","Ppp1r18"
0,2.42796086443747,0.565,0.217,0,"30","Zmpste24"
0,7.78144827524601,0.35,0.002,0,"30","4930438A08Rik"
0,1.88298231510763,0.474,0.128,0,"30","Anxa11"
0,1.67293063873746,0.48,0.134,0,"30","Sh3kbp1"
0,1.35906410163553,0.474,0.13,0,"30","Dock2"
0,5.00242952397149,0.352,0.008,0,"30","Krt83"
0,2.23696824826513,0.439,0.097,0,"30","Gyg"
0,4.41547524682998,0.359,0.019,0,"30","Rrm2"
0,2.30239501123474,0.424,0.084,0,"30","Aldh3b1"
0,3.05209398732725,0.38,0.041,0,"30","Ebi3"
0,3.08236712687047,0.389,0.05,0,"30","Incenp"
0,3.06839936090389,0.997,0.658,0,"30","Hmgb2"
0,3.39738060675608,0.37,0.032,0,"30","Spc24"
0,4.00637061335946,0.358,0.02,0,"30","Kif11"
0,3.953135937223,0.36,0.023,0,"30","Cdca7"
0,3.26866731345034,0.366,0.03,0,"30","Cenpf"
0,2.84329756689827,0.396,0.061,0,"30","Cenpa"
0,3.7642000516135,0.36,0.025,0,"30","Knl1"
0,1.83070098683786,0.486,0.152,0,"30","Rbfa"
0,2.45370021296939,0.385,0.053,0,"30","Dok3"
0,1.97916371398439,0.446,0.115,0,"30","Agtrap"
0,3.88290636415929,0.351,0.02,0,"30","Ccnb2"
0,2.3167433383899,0.413,0.082,0,"30","Triobp"
0,2.36353583887442,0.402,0.072,0,"30","Atp8b4"
0,3.43391261832605,0.358,0.028,0,"30","Cenpe"
0,4.0566837165344,0.35,0.02,0,"30","Kif15"
0,3.3950875525744,0.358,0.031,0,"30","Mctp1"
0,2.32013063146246,0.378,0.052,0,"30","Spn"
0,3.40466248156128,0.367,0.041,0,"30","Cdc25a"
0,2.91124278473853,0.36,0.035,0,"30","Siglece"
0,1.90257205580709,0.398,0.074,0,"30","Atp2a3"
0,2.31321153814205,0.369,0.045,0,"30","Slc16a3"
0,2.02987078049273,0.43,0.107,0,"30","Stk26"
0,4.61889326029464,0.335,0.013,0,"30","Cdkn3"
0,1.66945392266194,0.422,0.101,0,"30","Arhgap15"
0,2.23733815253227,0.396,0.077,0,"30","Gmip"
0,4.1163877707787,0.336,0.017,0,"30","Hist1h3c"
0,1.99559069897424,0.388,0.069,0,"30","Ripor2"
0,2.12205736081902,0.389,0.071,0,"30","Prkcb"
0,2.56945390646135,0.379,0.061,0,"30","Rhou"
0,3.10451019270854,0.353,0.036,0,"30","Parvg"
0,3.39637149522351,0.345,0.031,0,"30","Dgat2"
